,Lon,Lat,Before_Ural,big_cities,close_to_border
59382,134.82965931863728,56.5863453815261,0,1.5873470909800626e-11,0.0008562627770190018
759,97.8557114228457,40.140562248995984,0,1.5873470909800626e-11,0.6133326513638495
108518,25.41082164328657,70.50200803212851,1,1.5588123280863594e-10,0.04104845053909207
50601,50.360721442885776,54.19678714859438,1,8.338214209614282e-06,0.0229878335784072
34599,49.75951903807615,49.69879518072289,1,3.0453820538984705e-10,0.12793240922202861
2781,104.46893787575152,40.70281124497992,0,1.5873470909800626e-11,0.5651439758255785
32635,60.5811623246493,49.13654618473896,0,6.495192970345405e-09,0.13933681569393586
38587,46.15230460921844,50.82329317269076,1,3.0453820538984705e-10,0.08723541639074411
45400,140.24048096192385,52.65060240963855,0,1.5873470909800626e-11,0.04665224056055891
14682,74.70941883767536,44.07630522088353,0,1.5873470909800626e-11,0.3527368167150555
97101,50.360721442885776,67.26907630522089,1,2.3186222194865446e-10,0.0008562627770190018
55211,83.42685370741484,55.46184738955823,0,1.5873470909800626e-11,0.005862752152297212
27121,56.37274549098197,47.59036144578313,1,2.6715803513791923e-09,0.20414556583367693
7755,96.65330661322646,42.10843373493976,0,1.5873470909800626e-11,0.47412907524920583
77955,156.7735470941884,61.78714859437751,0,1.5873470909800626e-11,0.029317819460103964
101256,96.95390781563128,68.39357429718876,0,1.5873470909800626e-11,0.0008562627770190018
42551,35.33066132264529,51.94779116465863,1,4.3169707848600534e-05,0.06844790373340624
42144,63.28657314629259,51.80722891566265,0,9.380428508318954e-10,0.06950852537238689
94653,65.99198396793588,66.56626506024097,0,1.5873470909800626e-11,0.0008562627770190018
78872,131.8236472945892,62.06827309236948,0,1.5873470909800626e-11,0.0008562627770190018
105667,70.20040080160321,69.65863453815261,0,1.5873470909800626e-11,0.0008562627770190018
52617,55.17034068136273,54.75903614457832,1,1.0346400346094523e-05,0.014505845971792141
80847,124.30861723446894,62.630522088353416,0,1.5873470909800626e-11,0.0008562627770190018
4319,115.89178356713428,41.12449799196787,0,1.5873470909800626e-11,0.5418101619718048
81316,114.98997995991984,62.77108433734939,0,1.5873470909800626e-11,0.0008562627770190018
121553,35.93186372745491,74.1566265060241,1,1.6270601597585886e-10,0.01122461962547081
112256,96.95390781563128,71.4859437751004,0,1.5873470909800626e-11,0.0008562627770190018
28538,31.42284569138277,48.01204819277108,1,2.36983769288432e-10,0.1902400437623689
105670,71.10220440881764,69.65863453815261,0,1.5873470909800626e-11,0.0008562627770190018
69939,151.96392785571143,59.53815261044177,0,1.5873470909800626e-11,0.015988227616702964
45109,52.76553106212425,52.65060240963855,1,4.692791640779809e-07,0.04665224056055891
64619,55.77154308617235,58.13253012048193,1,1.0346400346094523e-05,0.0008562627770190018
557,37.13426853707415,40.140562248995984,1,2.884161156225883e-10,0.6209223859219771
32191,77.41482965931864,48.99598393574297,0,1.5873470909800626e-11,0.15163640966879627
1977,163.3867735470942,40.42168674698795,0,1.5873470909800626e-11,0.6503628066390664
46843,123.1062124248497,53.0722891566265,0,1.5873470909800626e-11,0.04021991313212334
13738,91.5430861723447,43.795180722891565,0,1.5873470909800626e-11,0.3718377602114209
106973,162.18436873747495,69.93975903614458,0,1.5873470909800626e-11,0.05674706425640856
108980,164.28857715430863,70.50200803212851,0,1.5873470909800626e-11,0.07242675890255516
39592,47.65531062124249,51.10441767068273,1,3.0453820538984705e-10,0.08723541639074411
7634,60.28056112224449,42.10843373493976,0,6.495192970345405e-09,0.47412907524920583
60672,71.70340681362725,57.00803212851406,0,1.5873470909800626e-11,0.0008562627770190018
77416,145.0501002004008,61.64658634538152,0,1.5873470909800626e-11,0.003030242171462354
102009,22.705410821643287,68.67469879518072,1,1.5588123280863594e-10,0.05660170820453823
44487,166.3927855711423,52.36947791164658,0,1.5873470909800626e-11,0.13874415692210318
32047,34.12825651302605,48.99598393574297,1,2.692597933609156e-07,0.1592216977929684
40120,56.07214428857716,51.24497991967871,1,4.9496735983380266e-08,0.0780883638773276
112151,65.39078156312625,71.4859437751004,0,1.5873470909800626e-11,0.0008562627770190018
99745,93.64729458917836,67.9718875502008,0,1.5873470909800626e-11,0.0008562627770190018
82802,110.78156312625252,63.19277108433735,0,1.5873470909800626e-11,0.0008562627770190018
20789,106.87374749498998,45.76305220883534,0,1.5873470909800626e-11,0.28204485080341546
45956,157.0741482965932,52.791164658634536,0,1.5873470909800626e-11,0.07585597080180177
47418,145.65130260521045,53.21285140562249,0,1.5873470909800626e-11,0.04176976371851998
78687,76.2124248496994,62.06827309236948,0,1.5873470909800626e-11,0.0008562627770190018
1055,36.53306613226453,40.28112449799197,1,2.884161156225883e-10,0.5968015729064905
25484,165.49098196392788,47.0281124497992,0,1.5873470909800626e-11,0.3009809086459651
57664,69.29859719438878,56.16465863453816,0,1.5873470909800626e-11,0.0013239460931592465
81726,87.93587174348698,62.91164658634538,0,1.5873470909800626e-11,0.0008562627770190018
995,168.79759519038078,40.140562248995984,0,1.5873470909800626e-11,0.7261730979729988
84301,110.4809619238477,63.614457831325296,0,1.5873470909800626e-11,0.0008562627770190018
11963,159.1783567134269,43.23293172690763,0,1.5873470909800626e-11,0.44846602009855807
89265,99.65931863727457,65.02008032128514,0,1.5873470909800626e-11,0.0008562627770190018
25717,85.23046092184369,47.16867469879518,0,1.5873470909800626e-11,0.2190247181942533
56461,158.57715430861725,55.7429718875502,0,1.5873470909800626e-11,0.037177139232351275
91115,54.56913827655311,65.58232931726907,1,2.3186222194865446e-10,0.0008562627770190018
8137,61.18236472945892,42.24899598393574,0,6.449167640556663e-09,0.47412907524920583
120885,135.7314629258517,73.87550200803213,0,1.5873470909800626e-11,0.0008562627770190018
85958,157.6753507014028,64.03614457831326,0,1.5873470909800626e-11,0.03361876140379855
122827,118.29659318637276,74.43775100401606,0,1.5873470909800626e-11,0.0008562627770190018
63895,138.73747494989982,57.85140562248996,0,1.5873470909800626e-11,0.0008562627770190018
46380,134.22845691382767,52.93172690763052,0,1.5873470909800626e-11,0.04021991313212334
110429,148.95791583166334,70.92369477911646,0,1.5873470909800626e-11,0.011056245191760438
63694,78.31663326653307,57.85140562248996,0,1.5873470909800626e-11,0.0008562627770190018
104298,109.57915831663328,69.23694779116465,0,1.5873470909800626e-11,0.0008562627770190018
54145,63.5871743486974,55.18072289156626,0,1.8515160820471085e-06,0.011887073300528274
74240,92.14428857715431,60.80321285140562,0,1.5873470909800626e-11,0.0008562627770190018
79699,79.81963927855712,62.34939759036145,0,1.5873470909800626e-11,0.0008562627770190018
11013,23.90781563126253,43.092369477911646,1,2.2855721624982853e-10,0.4580023538080726
111670,71.10220440881764,71.34538152610442,0,1.5873470909800626e-11,0.0008562627770190018
11565,39.53907815631263,43.23293172690763,1,4.7487805426195773e-08,0.41250199753576583
118219,85.83166332665331,73.1726907630522,0,1.5873470909800626e-11,0.0008562627770190018
39643,62.985971943887776,51.10441767068273,0,8.34031979506637e-10,0.08723541639074411
40958,157.6753507014028,51.3855421686747,0,1.5873470909800626e-11,0.11030659835274402
123540,32.02404809619239,74.71887550200803,1,1.7335551841440636e-06,0.01842248788986726
10200,80.12024048096193,42.81124497991968,0,1.5873470909800626e-11,0.4317896125053599
115426,148.0561122244489,72.32931726907631,0,1.5873470909800626e-11,0.009415547645345256
22845,123.70741482965931,46.32530120481928,0,1.5873470909800626e-11,0.2492812969239497
91698,79.5190380761523,65.72289156626506,0,1.5873470909800626e-11,0.0008562627770190018
46649,64.78957915831663,53.0722891566265,0,1.5873470909800626e-11,0.04021991313212334
20298,109.57915831663328,45.62248995983936,0,1.5873470909800626e-11,0.28204485080341546
90660,68.09619238476955,65.4417670682731,0,1.5873470909800626e-11,0.0008562627770190018
124662,68.69739478957916,75.0,0,1.5873470909800626e-11,0.0008562627770190018
56330,119.19839679358718,55.7429718875502,0,1.5873470909800626e-11,0.001389476207670805
83711,83.42685370741484,63.47389558232932,0,1.5873470909800626e-11,0.0008562627770190018
17362,128.81763527054107,44.77911646586345,0,1.5873470909800626e-11,0.3163407575969901
44900,140.24048096192385,52.51004016064257,0,1.5873470909800626e-11,0.05410646078285209
11033,29.91983967935872,43.092369477911646,1,2.9629086136280764e-10,0.4326333326157492
87767,100.26052104208418,64.59839357429719,0,1.5873470909800626e-11,0.0008562627770190018
41611,53.36673346693387,51.66666666666666,1,5.15443247633461e-07,0.06950852537238689
40030,29.01803607214429,51.24497991967871,1,2.2728517358622056e-08,0.10462253936483545
18818,115.59118236472946,45.200803212851405,0,1.5873470909800626e-11,0.2988387484421435
64331,119.498997995992,57.99196787148594,0,1.5873470909800626e-11,0.0008562627770190018
25149,64.78957915831663,47.0281124497992,0,1.5873470909800626e-11,0.2190247181942533
52272,101.76352705410822,54.618473895582326,0,1.5873470909800626e-11,0.019538686108175645
93946,154.0681362725451,66.285140562249,0,1.5873470909800626e-11,0.01968985594028966
98159,67.79559118236473,67.55020080321285,0,1.5873470909800626e-11,0.0008562627770190018
114350,125.21042084168336,72.04819277108433,0,1.5873470909800626e-11,0.0008562627770190018
17454,156.47294589178358,44.77911646586345,0,1.5873470909800626e-11,0.34231791201531886
12973,162.18436873747495,43.5140562248996,0,1.5873470909800626e-11,0.4438880728895001
9006,21.803607214428855,42.53012048192771,1,2.2855721624982853e-10,0.5128987300680108
35105,51.563126252505015,49.83935742971887,1,3.0453820538984705e-10,0.1171782663906536
68307,112.28456913827657,59.11646586345381,0,1.5873470909800626e-11,0.0008562627770190018
89059,37.73547094188377,65.02008032128514,1,1.7581878936403822e-10,0.007686963830148375
29324,117.39478957915831,48.15261044176707,0,1.5873470909800626e-11,0.17689792393444786
27088,46.45290581162325,47.59036144578313,1,3.0453820538984705e-10,0.20414556583367693
8640,62.08416833667335,42.389558232931726,0,2.327653246025078e-09,0.45284339457874795
24430,149.25851703406815,46.74698795180723,0,1.5873470909800626e-11,0.23968716228681677
85516,24.809619238476955,64.03614457831326,1,1.5588123280863594e-10,0.04369623046182742
13751,95.45090180360722,43.795180722891565,0,1.5873470909800626e-11,0.3718377602114209
116089,46.75350701402806,72.61044176706827,1,2.3186222194865446e-10,0.0008562627770190018
83448,154.66933867735472,63.33333333333333,0,1.5873470909800626e-11,0.021526040659683967
25749,94.8496993987976,47.16867469879518,0,1.5873470909800626e-11,0.2190247181942533
31983,165.19038076152304,48.855421686746986,0,1.5873470909800626e-11,0.22730860895114652
78016,24.809619238476955,61.92771084337349,1,1.3835993863151546e-08,0.04369623046182742
74603,50.96192384769539,60.94377510040161,1,7.658305553585543e-10,0.0008562627770190018
19247,94.24849699398798,45.34136546184739,0,1.5873470909800626e-11,0.2988387484421435
35457,157.374749498998,49.83935742971887,0,1.5873470909800626e-11,0.1459660643705657
110395,138.73747494989982,70.92369477911646,0,1.5873470909800626e-11,0.0008562627770190018
82048,34.428857715430865,63.05220883534136,1,6.587964355955242e-07,0.01242298467496458
7738,91.5430861723447,42.10843373493976,0,1.5873470909800626e-11,0.47412907524920583
36063,38.93787575150301,50.12048192771084,1,4.0484883138706496e-08,0.10745497689671284
124718,85.5310621242485,75.0,0,1.5873470909800626e-11,0.0008562627770190018
72192,77.71543086172345,60.24096385542168,0,1.5873470909800626e-11,0.0008562627770190018
92014,24.208416833667336,65.86345381526104,1,1.5588123280863594e-10,0.04678460805223974
70166,69.8997995991984,59.67871485943775,0,1.5873470909800626e-11,0.0008562627770190018
102951,155.5711422845691,68.81526104417671,0,1.5873470909800626e-11,0.025551065985003955
109699,79.81963927855712,70.78313253012048,0,1.5873470909800626e-11,0.0008562627770190018
102745,93.64729458917836,68.81526104417671,0,1.5873470909800626e-11,0.0008562627770190018
59086,45.85170340681363,56.5863453815261,1,1.0346400346094523e-05,0.0008562627770190018
29279,103.8677354709419,48.15261044176707,0,1.5873470909800626e-11,0.17689792393444786
67677,73.20641282565131,58.97590361445784,0,1.5873470909800626e-11,0.0008562627770190018
60031,29.318637274549097,56.86746987951807,1,0.007826653631510451,0.02533436074399962
38610,53.06613226452906,50.82329317269076,1,3.0453820538984705e-10,0.08723541639074411
51262,98.75751503006012,54.33734939759036,0,1.5873470909800626e-11,0.019538686108175645
46716,84.92985971943888,53.0722891566265,0,1.5873470909800626e-11,0.04021991313212334
94549,34.72945891783567,66.56626506024097,1,7.065587655569628e-08,0.01139084830862581
82362,128.81763527054107,63.05220883534136,0,1.5873470909800626e-11,0.0008562627770190018
71462,158.87775551102206,59.95983935742972,0,1.5873470909800626e-11,0.038292473992206866
89383,135.1302605210421,65.02008032128514,0,1.5873470909800626e-11,0.0008562627770190018
28786,105.97194388777557,48.01204819277108,0,1.5873470909800626e-11,0.17689792393444786
44150,65.09018036072145,52.36947791164658,0,1.5873470909800626e-11,0.05410646078285209
94673,72.00400801603206,66.56626506024097,0,1.5873470909800626e-11,0.0008562627770190018
86978,163.687374749499,64.31726907630522,0,1.5873470909800626e-11,0.06790948098746474
80721,86.43286573146293,62.630522088353416,0,1.5873470909800626e-11,0.0008562627770190018
36078,43.44689378757515,50.12048192771084,1,3.0453820538984705e-10,0.10657208764740651
50538,31.42284569138277,54.19678714859438,1,0.0036052290451330017,0.03851934762000311
85126,57.875751503006015,63.895582329317264,1,1.9381457266244953e-09,0.0008562627770190018
56861,128.5170340681363,55.88353413654619,0,1.5873470909800626e-11,0.001389476207670805
47636,60.88176352705411,53.35341365461847,0,0.0007087558611336943,0.033288550516742746
3361,128.5170340681363,40.8433734939759,0,1.5873470909800626e-11,0.5651439758255785
29602,50.66132264529058,48.29317269076305,1,3.0453820538984705e-10,0.17689792393444786
116853,126.1122244488978,72.75100401606426,0,1.5873470909800626e-11,0.0008562627770190018
94023,26.913827655310623,66.42570281124497,1,6.822332909618847e-09,0.03354399473256335
90049,34.72945891783567,65.3012048192771,1,7.065587655569628e-08,0.01139084830862581
92153,65.99198396793588,65.86345381526104,0,1.5873470909800626e-11,0.0008562627770190018
57526,27.81563126252505,56.16465863453816,1,9.090858170136267e-06,0.031655675044441146
52613,53.96793587174349,54.75903614457832,1,1.0346400346094523e-05,0.014505845971792141
124301,110.4809619238477,74.85943775100401,0,1.5873470909800626e-11,0.0008562627770190018
121603,50.96192384769539,74.1566265060241,1,2.3186222194865446e-10,0.0008562627770190018
47960,158.27655310621245,53.35341365461847,0,1.5873470909800626e-11,0.06820026629909424
6132,59.67935871743487,41.68674698795181,1,6.494324462777514e-09,0.49590935976451384
21917,145.3507014028056,46.04417670682731,0,1.5873470909800626e-11,0.2663844765829497
104261,98.45691382765531,69.23694779116465,0,1.5873470909800626e-11,0.0008562627770190018
98746,93.94789579158318,67.69076305220884,0,1.5873470909800626e-11,0.0008562627770190018
67837,121.30260521042084,58.97590361445784,0,1.5873470909800626e-11,0.0008562627770190018
79652,65.69138276553107,62.34939759036145,0,1.5873470909800626e-11,0.0008562627770190018
62542,32.62525050100201,57.570281124498,1,0.002493879369345122,0.017341150085514588
70086,45.85170340681363,59.67871485943775,1,1.0346400346094523e-05,0.0008562627770190018
74078,43.44689378757515,60.80321285140562,1,7.658305553585543e-10,0.0021559369971114605
25495,168.79759519038078,47.0281124497992,0,1.5873470909800626e-11,0.33501673492840006
93749,94.8496993987976,66.285140562249,0,1.5873470909800626e-11,0.0008562627770190018
63774,102.36472945891784,57.85140562248996,0,1.5873470909800626e-11,0.0008562627770190018
97605,51.563126252505015,67.40963855421687,1,2.3186222194865446e-10,0.0008562627770190018
9216,84.92985971943888,42.53012048192771,0,1.5873470909800626e-11,0.45284339457874795
49496,169.09819639278558,53.77510040160642,0,1.5873470909800626e-11,0.14504455133786853
36095,48.55711422845692,50.12048192771084,1,3.0453820538984705e-10,0.10657208764740651
90757,97.25450901803607,65.4417670682731,0,1.5873470909800626e-11,0.0008562627770190018
62474,162.48496993987976,57.429718875502,0,1.5873470909800626e-11,0.05674706425640856
52322,116.7935871743487,54.618473895582326,0,1.5873470909800626e-11,0.019538686108175645
16126,57.875751503006015,44.497991967871485,1,2.88461365551211e-09,0.33443023084474377
10397,139.33867735470943,42.81124497991968,0,1.5873470909800626e-11,0.4317896125053599
68671,71.40280561122245,59.2570281124498,0,1.5873470909800626e-11,0.0008562627770190018
36989,166.9939879759519,50.261044176706825,0,1.5873470909800626e-11,0.1975928844642294
1988,166.6933867735471,40.42168674698795,0,1.5873470909800626e-11,0.6809277689340161
35866,130.02004008016033,49.97991967871486,0,1.5873470909800626e-11,0.1171782663906536
102687,76.2124248496994,68.81526104417671,0,1.5873470909800626e-11,0.0008562627770190018
30298,109.57915831663328,48.43373493975904,0,1.5873470909800626e-11,0.16391943079271493
95182,74.70941883767536,66.70682730923694,0,1.5873470909800626e-11,0.0008562627770190018
44257,97.25450901803607,52.36947791164658,0,1.5873470909800626e-11,0.05410646078285209
115895,138.73747494989982,72.46987951807229,0,1.5873470909800626e-11,0.0008562627770190018
104867,130.32064128256513,69.37751004016064,0,1.5873470909800626e-11,0.0008562627770190018
111445,153.7675350701403,71.20481927710844,0,1.5873470909800626e-11,0.01968985594028966
112683,75.01002004008016,71.62650602409639,0,1.5873470909800626e-11,0.0008562627770190018
80655,66.59318637274549,62.630522088353416,0,1.5873470909800626e-11,0.0008562627770190018
60148,64.48897795591182,56.86746987951807,0,1.5873470909800626e-11,0.0008562627770190018
62816,114.98997995991984,57.570281124498,0,1.5873470909800626e-11,0.0008562627770190018
55371,131.52304609218436,55.46184738955823,0,1.5873470909800626e-11,0.005862752152297212
111133,59.97995991983968,71.20481927710844,0,8.489476598220463e-10,0.0008562627770190018
119598,49.45891783567134,73.59437751004016,1,2.3186222194865446e-10,0.0008562627770190018
8678,73.50701402805612,42.389558232931726,0,1.5873470909800626e-11,0.45284339457874795
43936,151.062124248497,52.2289156626506,0,1.5873470909800626e-11,0.0619912007797271
114899,139.93987975951904,72.18875502008032,0,1.5873470909800626e-11,0.0008562627770190018
7863,129.1182364729459,42.10843373493976,0,1.5873470909800626e-11,0.47412907524920583
105790,107.1743486973948,69.65863453815261,0,1.5873470909800626e-11,0.0008562627770190018
18581,44.34869739478958,45.200803212851405,1,3.0453820538984705e-10,0.2988387484421435
66430,149.25851703406815,58.55421686746988,0,1.5873470909800626e-11,0.011056245191760438
28860,128.21643286573146,48.01204819277108,0,1.5873470909800626e-11,0.17689792393444786
117089,46.75350701402806,72.89156626506025,1,2.3186222194865446e-10,0.0008562627770190018
45179,73.80761523046093,52.65060240963855,0,1.5873470909800626e-11,0.04665224056055891
37475,162.78557114228457,50.40160642570281,0,1.5873470909800626e-11,0.16479260596612666
44430,149.25851703406815,52.36947791164658,0,1.5873470909800626e-11,0.05996515654845894
103474,162.48496993987976,68.9558232931727,0,1.5873470909800626e-11,0.05674706425640856
72194,78.31663326653307,60.24096385542168,0,1.5873470909800626e-11,0.0008562627770190018
105526,27.81563126252505,69.65863453815261,1,7.272580155587478e-10,0.03141097457935726
92374,132.4248496993988,65.86345381526104,0,1.5873470909800626e-11,0.0008562627770190018
83418,145.65130260521045,63.33333333333333,0,1.5873470909800626e-11,0.003285963861524928
124119,55.77154308617235,74.85943775100401,1,2.3186222194865446e-10,0.0008562627770190018
43485,165.79158316633269,52.088353413654616,0,1.5873470909800626e-11,0.1422691813430556
72348,124.60921843687376,60.24096385542168,0,1.5873470909800626e-11,0.0008562627770190018
92878,133.62725450901803,66.00401606425703,0,1.5873470909800626e-11,0.0008562627770190018
96054,36.23246492985972,66.98795180722891,1,1.7581878936403822e-10,0.010370394874191714
92197,79.21843687374749,65.86345381526104,0,1.5873470909800626e-11,0.0008562627770190018
5522,26.613226452905813,41.54618473895582,1,2.458957957916184e-10,0.5528953822130035
91047,34.12825651302605,65.58232931726907,1,6.587964355955242e-07,0.01242298467496458
92510,23.006012024048097,66.00401606425703,1,1.5588123280863594e-10,0.05306903328768497
83717,85.23046092184369,63.47389558232932,0,1.5873470909800626e-11,0.0008562627770190018
97481,164.58917835671343,67.26907630522089,0,1.5873470909800626e-11,0.07242675890255516
92000,20.0,65.86345381526104,1,1.5588123280863594e-10,0.07702248160939601
91517,25.110220440881765,65.72289156626506,1,1.5588123280863594e-10,0.04369623046182742
36325,117.69539078156312,50.12048192771084,0,1.5873470909800626e-11,0.10657208764740651
44460,158.27655310621245,52.36947791164658,0,1.5873470909800626e-11,0.08952472440942497
48099,49.75951903807615,53.493975903614455,1,1.3399350207158098e-06,0.033288550516742746
17171,71.40280561122245,44.77911646586345,0,1.5873470909800626e-11,0.3163407575969901
68523,26.913827655310623,59.2570281124498,1,0.00018059466110487864,0.03354399473256335
34505,21.50300601202405,49.69879518072289,1,2.2855721624982853e-10,0.18821437638630623
92864,129.41883767535072,66.00401606425703,0,1.5873470909800626e-11,0.0008562627770190018
63069,40.741482965931866,57.71084337349397,1,1.0346400346094523e-05,0.0034161909811030074
59990,167.29458917835672,56.72690763052209,0,1.5873470909800626e-11,0.09849495417620052
55403,141.14228456913827,55.46184738955823,0,1.5873470909800626e-11,0.006261526500710177
11754,96.35270541082166,43.23293172690763,0,1.5873470909800626e-11,0.4111024840231684
22390,137.23446893787576,46.18473895582329,0,1.5873470909800626e-11,0.26529398175631935
821,116.4929859719439,40.140562248995984,0,1.5873470909800626e-11,0.6133326513638495
570,41.04208416833667,40.140562248995984,1,3.0453820538984705e-10,0.6139689659979904
24571,41.342685370741485,46.88755020080321,1,3.0453820538984705e-10,0.23412290638932895
372,131.8236472945892,40.0,0,1.5873470909800626e-11,0.6133326513638495
18069,40.741482965931866,45.06024096385542,1,3.0453820538984705e-10,0.31651656490347047
58414,144.4488977955912,56.30522088353413,0,1.5873470909800626e-11,0.0034979254876025987
46414,144.4488977955912,52.93172690763052,0,1.5873470909800626e-11,0.04084468882904045
97079,43.74749498997996,67.26907630522089,1,2.3186222194865446e-10,0.0021559369971114605
6710,83.12625250501003,41.82730923694779,0,1.5873470909800626e-11,0.49590935976451384
43818,115.59118236472946,52.2289156626506,0,1.5873470909800626e-11,0.05410646078285209
2822,116.7935871743487,40.70281124497992,0,1.5873470909800626e-11,0.5651439758255785
29466,160.08016032064128,48.15261044176707,0,1.5873470909800626e-11,0.21830280251432327
43144,63.28657314629259,52.088353413654616,0,9.380428508318954e-10,0.06110995256379923
117006,21.803607214428855,72.89156626506025,1,1.5588123280863594e-10,0.06421752409101976
24511,23.306613226452907,46.88755020080321,1,2.2855721624982853e-10,0.2846373699595584
22978,163.687374749499,46.32530120481928,0,1.5873470909800626e-11,0.3152568618790924
19104,51.2625250501002,45.34136546184739,1,3.0453820538984705e-10,0.2988387484421435
45023,26.913827655310623,52.65060240963855,1,3.8973419278734494e-08,0.07705717466736045
89746,93.94789579158318,65.16064257028113,0,1.5873470909800626e-11,0.0008562627770190018
88000,20.0,64.73895582329317,1,1.5588123280863594e-10,0.07702248160939601
10109,52.76553106212425,42.81124497991968,1,3.0453820538984705e-10,0.4317896125053599
1071,41.342685370741485,40.28112449799197,1,3.0453820538984705e-10,0.5891520200440273
14626,57.875751503006015,44.07630522088353,1,2.88461365551211e-09,0.3527368167150555
108076,42.84569138276554,70.36144578313252,1,2.3186222194865446e-10,0.0032391713330260975
31306,111.98396793587176,48.714859437751,0,1.5873470909800626e-11,0.15163640966879627
3554,36.23246492985972,40.98393574297189,1,2.884161156225883e-10,0.5468258609667515
51635,60.5811623246493,54.47791164658635,0,0.058763022056595525,0.019538686108175645
70996,169.09819639278558,59.81927710843374,0,1.5873470909800626e-11,0.11653602182530266
34485,165.79158316633269,49.558232931726906,0,1.5873470909800626e-11,0.20706730584904723
119428,148.65731462925854,73.45381526104418,0,1.5873470909800626e-11,0.010471947918480724
91357,127.31462925851704,65.58232931726907,0,1.5873470909800626e-11,0.0008562627770190018
71870,131.22244488977958,60.100401606425706,0,1.5873470909800626e-11,0.0008562627770190018
4835,120.70140280561122,41.265060240963855,0,1.5873470909800626e-11,0.5186125329719187
76039,31.72344689378757,61.365461847389554,1,0.0008703191475086815,0.019289795086231982
66076,42.84569138276554,58.55421686746988,1,1.0346400346094523e-05,0.0032391713330260975
80648,64.48897795591182,62.630522088353416,0,1.5873470909800626e-11,0.0008562627770190018
74173,72.00400801603206,60.80321285140562,0,1.5873470909800626e-11,0.0008562627770190018
115663,68.99799599198397,72.46987951807229,0,1.5873470909800626e-11,0.0008562627770190018
3871,131.52304609218436,40.98393574297189,0,1.5873470909800626e-11,0.5418101619718048
120318,115.59118236472946,73.73493975903614,0,1.5873470909800626e-11,0.0008562627770190018
7681,74.40881763527054,42.10843373493976,0,1.5873470909800626e-11,0.47412907524920583
63017,25.110220440881765,57.71084337349397,1,1.8257457262032549e-09,0.04369623046182742
59546,33.827655310621246,56.72690763052209,1,0.004209052006624447,0.014237624602359753
115846,124.00801603206412,72.46987951807229,0,1.5873470909800626e-11,0.0008562627770190018
41754,96.35270541082166,51.66666666666666,0,1.5873470909800626e-11,0.06950852537238689
108448,154.66933867735472,70.36144578313252,0,1.5873470909800626e-11,0.021526040659683967
119715,84.62925851703407,73.59437751004016,0,1.5873470909800626e-11,0.0008562627770190018
20461,158.57715430861725,45.62248995983936,0,1.5873470909800626e-11,0.3168077511408775
94233,90.04008016032064,66.42570281124497,0,1.5873470909800626e-11,0.0008562627770190018
82750,95.15030060120242,63.19277108433735,0,1.5873470909800626e-11,0.0008562627770190018
64289,106.87374749498998,57.99196787148594,0,1.5873470909800626e-11,0.0008562627770190018
92067,40.140280561122246,65.86345381526104,1,2.080893511939554e-08,0.0034161909811030074
15261,98.45691382765531,44.21686746987952,0,1.5873470909800626e-11,0.3527368167150555
106978,163.687374749499,69.93975903614458,0,1.5873470909800626e-11,0.06790948098746474
115385,135.7314629258517,72.32931726907631,0,1.5873470909800626e-11,0.0008562627770190018
52605,51.563126252505015,54.75903614457832,1,1.0346400346094523e-05,0.014505845971792141
93647,64.18837675350701,66.285140562249,0,1.5873470909800626e-11,0.0008562627770190018
44043,32.92585170340681,52.36947791164658,1,1.2884569551819842e-07,0.06330938856046998
21533,29.91983967935872,46.04417670682731,1,2.9629086136280764e-10,0.2852237512353822
49532,29.61923847695391,53.915662650602414,1,0.0002575201841966532,0.05060894451380182
98365,129.71943887775552,67.55020080321285,0,1.5873470909800626e-11,0.0008562627770190018
24696,78.91783567134269,46.88755020080321,0,1.5873470909800626e-11,0.23412290638932895
124731,89.43887775551103,75.0,0,1.5873470909800626e-11,0.0008562627770190018
41646,63.88777555110221,51.66666666666666,0,1.5873470909800626e-11,0.06950852537238689
12189,76.81362725450902,43.373493975903614,0,1.5873470909800626e-11,0.3911519452927068
55934,150.46092184368737,55.60240963855422,0,1.5873470909800626e-11,0.017224761851501146
18007,22.104208416833668,45.06024096385542,1,2.2855721624982853e-10,0.3758090005266823
38327,118.29659318637276,50.68273092369478,0,1.5873470909800626e-11,0.09655720101186423
93063,38.93787575150301,66.144578313253,1,2.1807968972665008e-10,0.004643505287752827
55384,135.4308617234469,55.46184738955823,0,1.5873470909800626e-11,0.005862752152297212
92061,38.33667334669339,65.86345381526104,1,1.7581878936403822e-10,0.006424453406579408
78343,123.1062124248497,61.92771084337349,0,1.5873470909800626e-11,0.0008562627770190018
108904,141.4428857715431,70.50200803212851,0,1.5873470909800626e-11,0.0020448551191990295
122485,165.79158316633269,74.29718875502007,0,1.5873470909800626e-11,0.08181631642258708
51717,85.23046092184369,54.47791164658635,0,1.5873470909800626e-11,0.019538686108175645
117658,67.49498997995993,73.03212851405623,0,1.5873470909800626e-11,0.0008562627770190018
59231,89.43887775551103,56.5863453815261,0,1.5873470909800626e-11,0.0008562627770190018
78830,119.19839679358718,62.06827309236948,0,1.5873470909800626e-11,0.0008562627770190018
114802,110.78156312625252,72.18875502008032,0,1.5873470909800626e-11,0.0008562627770190018
82831,119.498997995992,63.19277108433735,0,1.5873470909800626e-11,0.0008562627770190018
74504,21.20240480961924,60.94377510040161,1,3.846495113548786e-10,0.06798688170905234
